shortName,symbol,fullExchangeName,dividendDate,trailingAnnualDividendYield,averageAnalystRating,trailingPE,trailingAnnualDividendRate
Nordic American Tankers Limited,NAT,NYSE,2023-03-27 19:00:00,0.064599484,,52.857143,0.25
"Nathan's Famous, Inc.",NATH,NasdaqGS,2023-03-02 18:00:00,0.02440347,,16.811235,1.8
National Instruments Corporatio,NATI,NasdaqGS,2023-03-05 18:00:00,0.022530679,2.3 - Buy,48.46154,1.12
Navient Corporation,NAVI,NasdaqGS,2023-03-16 19:00:00,0.040842373,2.9 - Hold,3.604119,0.64
National Bank Holdings Corporat,NBHC,NYSE,2023-03-14 19:00:00,0.027625898,2.4 - Buy,17.344185,0.96
Northeast Bank,NBN,NasdaqGM,2023-02-22 18:00:00,0.0011223345,,7.0783577,0.04
NBT Bancorp Inc.,NBTB,NasdaqGS,2023-03-14 19:00:00,0.032823995,2.4 - Buy,10.571023,1.16
"NACCO Industries, Inc.",NC,NYSE,2023-03-14 19:00:00,0.0,,4.1861825,0.0
"National CineMedia, Inc.",NCMI,NasdaqGS,2022-09-05 19:00:00,0.6470588,2.5 - Buy,,0.11
"Nasdaq, Inc.",NDAQ,NasdaqGS,2023-03-30 19:00:00,0.015084122,2.5 - Buy,23.923424,0.78
Nordson Corporation,NDSN,NasdaqGS,2023-03-06 18:00:00,0.011240855,2.1 - Buy,24.7482,2.32
"NorthEast Community Bancorp, In",NECB,NasdaqCM,2023-02-05 18:00:00,0.017106201,2.0 - Buy,9.318182,0.24
"NextEra Energy, Inc.",NEE,NYSE,2023-03-14 19:00:00,0.022510596,2.0 - Buy,35.78873,1.7
Newmont Corporation,NEM,NYSE,2023-03-22 19:00:00,0.0444589,2.6 - Hold,,2.05
New England Realty Associates L,NEN,NYSE American,2023-03-30 19:00:00,0.0,,71.56863,0.0
"NextEra Energy Partners, LP",NEP,NYSE,2023-02-13 18:00:00,0.049822927,2.2 - Buy,11.815939,3.095
Eneti Inc.,NETI,NYSE,2023-03-14 19:00:00,0.0043196543,1.2 - Strong Buy,3.51711,0.04
NewMarket Corp,NEU,NYSE,2023-04-02 19:00:00,0.024691356,3.0 - Hold,12.614409,8.4
"NewtekOne, Inc.",NEWT,NasdaqGM,2023-04-13 19:00:00,0.22577997,3.0 - Hold,9.232558,2.75
"NewtekOne, Inc. - 5.75% Notes d",NEWTL,NasdaqGM,2023-01-31 18:00:00,0.078345105,,12.930577,1.941
"NewtekOne, Inc. - 5.50% Notes D",NEWTZ,NasdaqGM,2023-01-31 18:00:00,,,,
Nexa Resources S.A.,NEXA,NYSE,2023-03-23 19:00:00,0.0,2.7 - Hold,3.8541667,0.0
"Northfield Bancorp, Inc.",NFBK,NasdaqGS,2023-02-21 18:00:00,0.040593285,3.0 - Hold,9.753731,0.52
New Fortress Energy Inc.,NFE,NasdaqGS,2023-03-27 19:00:00,0.014079549,1.6 - Buy,33.244186,0.4
National Fuel Gas Company,NFG,NYSE,2023-04-13 19:00:00,0.034237843,2.8 - Hold,8.637771,1.88
"National Grid Transco, PLC Nati",NGG,NYSE,2023-01-10 18:00:00,0.008115759,2.0 - Buy,13.6885605,0.516
Natural Grocers by Vitamin Cott,NGVC,NYSE,2023-03-14 19:00:00,0.037071362,2.0 - Buy,14.223685,0.4
National HealthCare Corporation,NHC,NYSE American,2023-04-30 19:00:00,0.04009936,,38.66892,2.26
"National Health Investors, Inc.",NHI,NYSE,2023-05-04 19:00:00,0.068156,2.8 - Hold,35.675674,3.6
Natural Health Trends Corp. - C,NHTC,NasdaqCM,2023-03-02 18:00:00,0.15748031,,174.33334,0.8
NiSource Inc,NI,NYSE,2023-02-16 18:00:00,0.034290843,1.8 - Buy,16.447058,0.955
"NiSource, Inc Series A Corporat",NIMC,NYSE,2023-02-28 18:00:00,0.0092137,,67.42375,0.955
NewJersey Resources Corporation,NJR,NYSE,2023-04-02 19:00:00,0.029082125,2.5 - Buy,18.17014,1.505
"Nike, Inc.",NKE,NYSE,2023-04-02 19:00:00,0.010620293,2.2 - Buy,34.37322,1.255
"National Bankshares, Inc.",NKSH,NasdaqCM,2023-02-02 18:00:00,0.04137931,2.5 - Buy,8.8394165,1.5
"NL Industries, Inc.",NL,NYSE,2023-03-22 19:00:00,0.045454547,4.0 - Underperform,9.264706,0.28
Annaly Capital Management Inc.,NLY,NYSE,2023-01-30 18:00:00,0.18843682,2.6 - Hold,4.8759694,3.52
Navios Maritime Partners LP,NMM,NYSE,2023-02-13 18:00:00,0.008507018,1.7 - Buy,1.3495702,0.2
"Newmark Group, Inc.",NMRK,NasdaqGS,2023-03-16 19:00:00,0.017167382,3.0 - Hold,15.347826,0.12
"Nelnet, Inc.",NNI,NYSE,2023-03-14 19:00:00,0.010899789,3.0 - Hold,8.4925375,0.98
National Retail Properties,NNN,NYSE,2023-02-14 18:00:00,0.049735207,2.3 - Buy,22.718084,2.16
North American Construction Gro,NOA,NYSE,2023-04-05 19:00:00,0.020278834,2.2 - Buy,10.766666,0.32
Northrop Grumman Corporation,NOC,NYSE,2023-03-14 19:00:00,0.015059034,2.4 - Buy,14.451043,6.76
"Northern Oil and Gas, Inc.",NOG,NYSE,2023-04-27 19:00:00,0.032983508,1.6 - Buy,3.3014708,0.88
Nokia Corporation Sponsored,NOK,NYSE,2023-02-13 18:00:00,0.026726058,2.3 - Buy,6.0933337,0.12
NOV Inc.,NOV,NYSE,2023-03-30 19:00:00,0.011117288,2.2 - Buy,49.08108,0.2
"National Presto Industries, Inc",NPK,NYSE,2023-03-14 19:00:00,0.013426422,2.0 - Buy,26.010416,1.0
EnPro Industries Inc,NPO,NYSE,2023-03-14 19:00:00,0.011673963,1.3 - Strong Buy,304.75,1.12
National Research Corporation,NRC,NasdaqGS,2023-04-13 19:00:00,0.019426456,3.0 - Hold,33.653847,0.84
"NexPoint Real Estate Finance, I",NREF,NYSE,2023-03-30 19:00:00,0.12783171,2.2 - Buy,10.0,1.975
"NRG Energy, Inc.",NRG,NYSE,2023-02-14 18:00:00,0.046301104,2.8 - Hold,6.2594056,1.427
Northrim BanCorp Inc,NRIM,NasdaqGS,2023-03-16 19:00:00,0.044234157,1.0 - Strong Buy,9.639752,2.01
Natural Resource Partners LP Li,NRP,NYSE,2023-03-20 19:00:00,0.05822981,3.0 - Hold,4.109375,3.0
North European Oil Royality Tru,NRT,NYSE,2023-02-27 18:00:00,0.25443786,,4.410042,2.58
National Rural Utilities Cooper,NRUC,NYSE,2023-05-14 19:00:00,,,,
Nustar Energy L.P.,NS,NYSE,2023-02-13 18:00:00,0.104575165,2.7 - Hold,44.428574,1.6
National Storage Affiliates Tru,NSA,NYSE,2023-03-29 19:00:00,0.051337156,2.6 - Hold,42.353535,2.15
Norfolk Southern Corporation,NSC,NYSE,2023-02-20 18:00:00,0.024173897,2.7 - Hold,15.152667,4.96
"Insperity, Inc.",NSP,NYSE,2023-03-23 19:00:00,0.017185362,2.0 - Buy,26.098684,2.01
"NuStar Logistics, L.P. 7.625% F",NSS,NYSE,2023-04-16 19:00:00,,,,
"NetApp, Inc.",NTAP,NasdaqGS,2023-04-25 19:00:00,0.03276003,2.6 - Hold,10.723183,2.0
Bank of N.T. Butterfield & Son ,NTB,NYSE,2023-03-13 19:00:00,0.06017094,3.0 - Hold,7.354369,1.76
Natura &Co Holding S.A.,NTCO,NYSE,2023-01-05 18:00:00,0.0,2.2 - Buy,,0.0
"NetEase, Inc.",NTES,NasdaqGS,2023-03-23 19:00:00,0.11411189,1.6 - Buy,20.263035,9.566
Northern Technologies Internati,NTIC,NasdaqGM,2023-02-14 18:00:00,0.023236515,2.0 - Buy,49.4,0.28
"Network-1 Technologies, Inc.",NTIP,NYSE American,2023-03-30 19:00:00,0.04672897,,,0.1
Nutrien Ltd.,NTR,NYSE,2023-04-12 19:00:00,0.026308576,2.4 - Buy,5.3441176,1.92
Northern Trust Corporation,NTRS,NasdaqGS,2023-03-31 19:00:00,0.03427491,2.9 - Hold,14.222591,2.9
Northern Trust Corporation - De,NTRSO,NasdaqGS,2023-03-31 19:00:00,0.14278682,,2.8918307,2.9
NetSTREIT Corp.,NTST,NYSE,2023-03-29 19:00:00,0.04303389,1.8 - Buy,115.5,0.8
Nucor Corporation,NUE,NYSE,2023-05-10 19:00:00,0.0138802575,2.9 - Hold,5.4484825,2.01
"Nu Skin Enterprises, Inc.",NUS,NYSE,2023-03-07 18:00:00,0.03963964,3.0 - Hold,19.844221,1.54
NVIDIA Corporation,NVDA,NasdaqGS,2023-03-28 19:00:00,0.0006603929,2.1 - Buy,108.68511,0.16
NVE Corporation,NVEC,NasdaqCM,2023-02-27 18:00:00,0.053835798,,20.631435,4.0
Novo Nordisk A/S,NVO,NYSE,2023-04-03 19:00:00,0.087955736,1.7 - Buy,40.49271,12.4
Novartis AG,NVS,NYSE,2023-03-19 19:00:00,0.042155907,2.4 - Buy,26.113564,3.461
nVent Electric plc,NVT,NYSE,2023-05-11 19:00:00,0.017035775,2.2 - Buy,19.167421,0.7
"Northwest Bancshares, Inc.",NWBI,NasdaqGS,2023-02-13 18:00:00,0.0625,3.2 - Hold,12.673078,0.8
NorthWestern Corporation,NWE,NasdaqGS,2023-03-30 19:00:00,0.04444444,2.6 - Hold,17.546013,2.52
Norwood Financial Corp.,NWFL,NasdaqGM,2023-01-31 18:00:00,0.039441537,,8.322766,1.13
NatWest Group plc,NWG,NYSE,2023-05-01 19:00:00,0.022402087,1.0 - Strong Buy,7.8902435,0.138
Newell Brands Inc.,NWL,NasdaqGS,2023-03-14 19:00:00,0.07540984,2.5 - Buy,25.021276,0.92
"National Western Life Group, In",NWLI,NasdaqGS,2022-11-30 18:00:00,0.001512478,,7.338489,0.36
Northwest Natural Holding Compa,NWN,NYSE,2023-02-14 18:00:00,0.040195465,2.3 - Buy,18.432951,1.933
News Corporation,NWS,NasdaqGS,2023-04-11 19:00:00,0.012507818,,32.117645,0.2
News Corporation,NWSA,NasdaqGS,2023-04-11 19:00:00,0.012562814,2.1 - Buy,31.843138,0.2
Quanex Building Products Corpor,NX,NYSE,2023-03-30 19:00:00,0.01618614,1.7 - Buy,8.443039,0.32
NXP Semiconductors N.V.,NXPI,NasdaqGS,2023-04-04 19:00:00,0.019358534,2.3 - Buy,17.426214,3.38
"NexPoint Residential Trust, Inc",NXRT,NYSE,2023-03-30 19:00:00,0.035278153,2.2 - Buy,,1.56
"Nexstar Media Group, Inc.",NXST,NasdaqGS,2023-02-23 18:00:00,0.022436896,1.8 - Buy,7.0,3.6
American Strategic Investment C,NYC,NYSE,2022-04-17 19:00:00,0.25504783,3.0 - Hold,,2.4
"New York Community Bancorp, Inc",NYCB,NYSE,2023-02-15 18:00:00,0.09770115,2.4 - Buy,5.044118,0.68
"New York Mortgage Trust, Inc.",NYMT,NasdaqGS,2023-04-25 19:00:00,0.1748634,2.9 - Hold,,1.6
"New York Mortgage Trust, Inc. -",NYMTL,NasdaqGS,2023-04-14 19:00:00,0.09384165,,365.53192,1.6
"New York Mortgage Trust, Inc. -",NYMTM,NasdaqGS,2023-04-14 19:00:00,0.07699711,,450.21277,1.6
"New York Mortgage Trust, Inc. -",NYMTN,NasdaqGS,2023-04-14 19:00:00,0.0862069,,401.70212,1.6
"New York Mortgage Trust, Inc. -",NYMTZ,NasdaqGS,2023-04-14 19:00:00,0.100250624,,359.04257,1.6
New York Times Company (The),NYT,NYSE,2023-04-19 19:00:00,0.009857613,2.6 - Hold,35.257145,0.36
Realty Income Corporation,O,NYSE,2023-03-14 19:00:00,0.047082145,2.4 - Buy,43.96479,2.969
"Origin Bancorp, Inc.",OBNK,NasdaqGS,2023-02-27 18:00:00,0.016875181,2.0 - Buy,10.578313,0.58
"Orange County Bancorp, Inc.",OBT,NasdaqCM,2023-03-14 19:00:00,0.016723756,1.5 - Strong Buy,12.091548,0.83
Owens Corning Inc,OC,NYSE,2023-04-05 19:00:00,0.017475514,2.6 - Hold,7.536526,1.57
"OFS Credit Company, Inc.",OCCI,NasdaqCM,2023-04-27 19:00:00,0.237581,1.0 - Strong Buy,,2.2
"OFS Credit Company, Inc. - 5.25",OCCIN,NasdaqCM,2023-07-30 19:00:00,0.098345995,,44.6507,2.2
"OFS Credit Company, Inc. - 6.12",OCCIO,NasdaqCM,2023-07-30 19:00:00,0.09243698,,46.886227,2.2
OceanFirst Financial Corp.,OCFC,NasdaqGS,2023-02-16 18:00:00,0.040462427,2.3 - Buy,8.57384,0.77
OceanFirst Financial Corp. - De,OCFCP,NasdaqGS,2023-02-14 18:00:00,0.03548387,,14.080287,0.77
Oaktree Specialty Lending Corpo,OCSL,NasdaqGS,2023-03-30 19:00:00,0.111141615,1.7 - Buy,455.25,2.025
Oil-Dri Corporation Of America,ODC,NYSE,2023-02-23 18:00:00,0.02833078,,23.022858,1.11
"Old Dominion Freight Line, Inc.",ODFL,NasdaqGS,2023-03-14 19:00:00,0.0036093483,2.9 - Hold,27.778603,1.2
Orion Engineered Carbons S.A,OEC,NYSE,2023-04-04 19:00:00,0.0034815434,1.8 - Buy,14.352601,0.083
Corporate Office Properties Tru,OFC,NYSE,2023-04-16 19:00:00,0.0456621,2.0 - Buy,18.65873,1.1
Oconee Federal Financial Corp.,OFED,NasdaqCM,2023-02-22 18:00:00,0.019782394,,25.526316,0.4
OFG Bancorp,OFG,NYSE,2023-04-16 19:00:00,0.02650511,2.0 - Buy,8.029674,0.7
"Omega Flex, Inc.",OFLX,NasdaqGM,2023-01-03 18:00:00,0.011639723,,47.685345,1.26
OFS Capital Corporation,OFS,NasdaqGS,2023-03-30 19:00:00,0.116,2.0 - Buy,,1.16
OFS Capital Corporation - 4.95%,OFSSH,NasdaqGS,2023-01-30 18:00:00,,,,
"Empire State Realty OP, L.P. Se",OGCP,NYSEArca,2023-03-30 19:00:00,0.018421052,,34.545456,0.14
OGE Energy Corp,OGE,NYSE,2023-04-27 19:00:00,0.046050422,2.8 - Hold,10.75,1.644
Organon & Co.,OGN,NYSE,2023-03-15 19:00:00,0.052044608,2.6 - Hold,6.1704545,1.12
"ONE Gas, Inc.",OGS,NYSE,2023-03-09 18:00:00,0.03214934,3.0 - Hold,19.026634,2.48
"Omega Healthcare Investors, Inc",OHI,NYSE,2023-02-14 18:00:00,0.0943662,2.9 - Hold,15.569833,2.68
"ONEOK, Inc.",OKE,NYSE,2023-02-13 18:00:00,0.06176084,2.6 - Hold,16.809917,3.76
Universal Display Corporation,OLED,NasdaqGS,2023-03-30 19:00:00,0.008724735,2.2 - Buy,33.641685,1.2
Olin Corporation,OLN,NYSE,2023-03-12 19:00:00,0.015936255,2.1 - Buy,6.081871,0.8
"One Liberty Properties, Inc.",OLP,NYSE,2023-01-04 18:00:00,0.079330094,2.7 - Hold,11.218905,1.8
Grupo Aeroportuario del Centro ,OMAB,NasdaqGS,2023-03-09 18:00:00,0.046025258,2.4 - Buy,19.331018,3.717
Omnicom Group Inc.,OMC,NYSE,2023-04-05 19:00:00,0.032683555,2.6 - Hold,13.991987,2.8
"OneMain Holdings, Inc.",OMF,NYSE,2023-02-23 18:00:00,0.109541655,1.9 - Buy,5.1659393,3.8
Old National Bancorp,ONB,NasdaqGS,2023-03-14 19:00:00,0.038382452,2.4 - Buy,10.430555,0.56
Old National Bancorp - Deposita,ONBPO,NasdaqGS,2023-05-19 19:00:00,0.02270884,,28.956228,0.56
Old National Bancorp - Deposita,ONBPP,NasdaqGS,2023-05-19 19:00:00,0.023509657,,27.833895,0.56
Orion Office REIT Inc.,ONL,NYSE,2023-04-16 19:00:00,0.061728396,2.5 - Buy,,0.4
OceanPal Inc.,OP,NasdaqCM,2022-08-30 19:00:00,0.0,,,0.0
OP Bancorp,OPBK,NasdaqGM,2023-02-22 18:00:00,0.04787813,2.5 - Buy,4.642512,0.44
Office Properties Income Trust,OPI,NasdaqGS,2023-02-15 18:00:00,0.16566266,3.4 - Hold,,2.2
Office Properties Income Trust ,OPINL,NasdaqGM,2023-11-30 18:00:00,,,,
Old Point Financial Corporation,OPOF,NasdaqCM,2023-03-30 19:00:00,0.0210101,,14.6763,0.52
Opera Limited,OPRA,NasdaqGS,2023-02-08 18:00:00,0.0,1.7 - Buy,62.64286,0.0
"Oppenheimer Holdings, Inc.",OPY,NYSE,2023-02-23 18:00:00,0.015321758,,16.126984,0.6
Osisko Gold Royalties Ltd,OR,NYSE,2023-04-13 19:00:00,0.015658362,,41.235294,0.22
"Ormat Technologies, Inc.",ORA,NYSE,2023-03-21 19:00:00,0.0058181817,2.6 - Hold,77.62962,0.48
Orange,ORAN,NYSE,2022-12-21 18:00:00,0.061349694,4.0 - Underperform,15.013158,0.7
"Orchid Island Capital, Inc.",ORC,NYSE,2023-04-25 19:00:00,0.24651393,3.0 - Hold,,2.475
Owl Rock Capital Corporation,ORCC,NYSE,2023-04-13 19:00:00,0.10268948,1.8 - Buy,10.470588,1.26
Oracle Corporation,ORCL,NYSE,2023-04-23 19:00:00,0.016389491,2.6 - Hold,28.558922,1.36
Old Republic International Corp,ORI,NYSE,2023-03-14 19:00:00,0.038317367,2.7 - Hold,11.049999,0.92
Orrstown Financial Services Inc,ORRF,NasdaqCM,2023-02-13 18:00:00,0.037698414,2.3 - Buy,9.1848345,0.76
"Old Second Bancorp, Inc.",OSBC,NasdaqGS,2023-02-05 18:00:00,0.0138217,1.6 - Buy,10.1418915,0.2
Oshkosh Corporation (Holding Co,OSK,NYSE,2023-03-01 18:00:00,0.01804878,2.6 - Hold,31.61154,1.48
Open Text Corporation,OTEX,NasdaqGS,2023-03-22 19:00:00,0.02615558,2.3 - Buy,32.105263,0.928
Otis Worldwide Corporation,OTIS,NYSE,2023-03-09 18:00:00,0.013676687,2.7 - Hold,27.819113,1.11
"Ontrak, Inc. - 9.50% Series A C",OTRKP,NasdaqGM,2022-02-27 18:00:00,0.0,,,0.0
Otter Tail Corporation,OTTR,NasdaqGS,2023-03-09 18:00:00,0.023888808,2.7 - Hold,10.405646,1.65
OUTFRONT Media Inc.,OUT,NYSE,2023-03-30 19:00:00,0.077071294,1.5 - Strong Buy,18.817074,1.2
Ohio Valley Banc Corp.,OVBC,NasdaqGM,2023-02-09 18:00:00,0.033559725,,9.2703705,0.84
Oak Valley Bancorp (CA),OVLY,NasdaqCM,2023-02-09 18:00:00,0.013202726,,8.920863,0.31
Ovintiv Inc. (DE),OVV,NYSE,2023-03-30 19:00:00,0.028485758,2.1 - Buy,2.7659574,0.95
Blue Owl Capital Inc.,OWL,NYSE,2023-03-05 18:00:00,0.045454547,2.3 - Buy,,0.46
Oxford Lane Capital Corp. - 6.7,OXLCL,NasdaqGS,2024-01-01 18:00:00,,,,
Oxford Lane Capital Corp. - 6.7,OXLCM,NasdaqGS,2023-05-30 19:00:00,0.035840716,,28.25488,0.877
Oxford Lane Capital Corp. - 7.1,OXLCN,NasdaqGS,2023-05-30 19:00:00,0.039698344,,25.618254,0.877
Oxford Lane Capital Corp. - Pre,OXLCO,NasdaqGS,2023-05-30 19:00:00,0.043106414,,25.070265,0.877
Oxford Lane Capital Corp. - 6.2,OXLCP,NasdaqGS,2023-05-30 19:00:00,0.039204653,,25.740643,0.877
Oxford Lane Capital Corp. - 5.0,OXLCZ,NasdaqGS,2024-01-01 18:00:00,,,,
"Oxford Industries, Inc.",OXM,NYSE,2023-01-26 18:00:00,0.018213814,2.5 - Buy,12.167876,2.07
Oxford Square Capital Corp. - 5,OXSQG,NasdaqGS,2023-01-30 18:00:00,,,,
Oxford Square Capital Corp. - 6,OXSQZ,NasdaqGS,2023-01-30 18:00:00,,,,
Occidental Petroleum Corporatio,OXY,NYSE,2023-04-16 19:00:00,0.00915493,2.6 - Hold,5.046154,0.52
Bank OZK,OZK,NasdaqGS,2023-01-23 18:00:00,0.034463894,2.6 - Hold,8.5565605,1.26
Bank OZK - 4.625% Series A Non-,OZKAP,NasdaqGS,2023-02-14 18:00:00,0.08267716,,3.6415439,1.26
"Plains All American Pipeline, L",PAA,NasdaqGS,2023-02-13 18:00:00,0.07816482,2.1 - Buy,10.421053,0.92
Pan American Silver Corp.,PAAS,NasdaqGS,2023-03-16 19:00:00,0.02622169,1.7 - Buy,,0.44
Grupo Aeroportuario Del Pacific,PAC,NYSE,2022-11-27 18:00:00,0.0,3.0 - Hold,18.782745,0.0
PacWest Bancorp,PACW,NasdaqGS,2023-02-27 18:00:00,0.08795075,2.3 - Buy,3.8945577,1.0
PacWest Bancorp - Depositary Sh,PACWP,NasdaqGS,2023-02-28 18:00:00,0.08169935,,2.744571,1.0
"Penske Automotive Group, Inc.",PAG,NYSE,2023-02-28 18:00:00,0.01664658,2.6 - Hold,7.3924465,2.21
"Plains GP Holdings, L.P.",PAGP,NasdaqGS,2023-02-13 18:00:00,0.07510204,2.1 - Buy,15.395062,0.92
Phibro Animal Health Corporatio,PAHC,NasdaqGM,2023-03-21 19:00:00,0.03256445,3.2 - Hold,17.8,0.48
Pangaea Logistics Solutions Ltd,PANL,NasdaqCM,2023-03-14 19:00:00,0.0,1.7 - Buy,3.153846,0.0
Paramount Global,PARA,NasdaqGS,2023-04-02 19:00:00,0.04848485,3.2 - Hold,19.201923,0.96
Paramount Global,PARAA,NasdaqGS,2023-04-02 19:00:00,0.04163053,3.1 - Hold,22.660194,0.96
Paramount Global - 5.75% Series,PARAP,NasdaqGS,2023-04-02 19:00:00,0.032798085,,4.838027,0.96
"Patrick Industries, Inc.",PATK,NasdaqGS,2023-03-05 18:00:00,0.02109581,2.3 - Buy,5.159141,1.44
Patria Investments Limited,PAX,NasdaqGS,2023-03-21 19:00:00,0.047918092,2.3 - Buy,31.148937,0.702
"Paychex, Inc.",PAYX,NasdaqGS,2023-02-22 18:00:00,0.028317757,3.0 - Hold,27.1675,3.03
"Prosperity Bancshares, Inc.",PB,NYSE,2023-04-02 19:00:00,0.032763973,2.7 - Hold,10.887205,2.11
Pembina Pipeline Corp.,PBA,NYSE,2023-03-30 19:00:00,0.08333333,2.2 - Buy,8.7138815,2.55
PBF Energy Inc.,PBF,NYSE,2023-03-15 19:00:00,0.0051059485,2.4 - Buy,1.8707892,0.2
"Pathfinder Bancorp, Inc.",PBHC,NasdaqCM,2023-02-09 18:00:00,0.020559682,,8.875,0.36
Pitney Bowes Inc.,PBI,NYSE,2023-03-13 19:00:00,0.05319149,2.3 - Buy,17.857143,0.2
Petroleo Brasileiro S.A.- Petro,PBR,NYSE,2023-01-25 18:00:00,1.1178358,2.7 - Hold,1.8659219,11.156
Petroleo Brasileiro S.A.- Petro,PBR-A,NYSE,2023-01-25 18:00:00,1.2648526,2.8 - Hold,1.6270567,11.156
Permian Basin Royalty Trust,PBT,NYSE,2023-03-13 19:00:00,0.05333952,,20.62037,1.15
PACCAR Inc.,PCAR,NasdaqGS,2023-03-07 18:00:00,0.013297495,2.7 - Hold,18.994638,0.94
PCB Bancorp,PCB,NasdaqGS,2023-02-16 18:00:00,0.040871937,2.7 - Hold,6.3568463,0.6
Pacific Gas & Electric Co. Equi,PCGU,NYSE,2023-02-15 18:00:00,0.0,,1161.5574,0.0
PotlatchDeltic Corporation - Co,PCH,NasdaqGS,2023-03-30 19:00:00,0.036472287,2.1 - Buy,10.662337,1.77
"PCTEL, Inc.",PCTI,NasdaqGS,2023-02-14 18:00:00,0.052009456,2.0 - Buy,30.57143,0.22
"Park City Group, Inc.",PCYG,NasdaqCM,2023-02-20 18:00:00,0.0049261083,2.0 - Buy,29.285715,0.03
"PDC Energy, Inc.",PDCE,NasdaqGS,2023-03-15 19:00:00,0.022298455,2.3 - Buy,3.536198,1.3
"Patterson Companies, Inc.",PDCO,NasdaqGS,2023-02-02 18:00:00,0.04040404,2.7 - Hold,13.030302,1.04
"Piedmont Office Realty Trust, I",PDM,NYSE,2023-03-16 19:00:00,0.10838709,2.0 - Buy,6.268907,0.84
"Healthpeak Properties, Inc.",PEAK,NYSE,2023-02-22 18:00:00,0.055736184,2.0 - Buy,23.249998,1.2
Pebblebrook Hotel Trust,PEB,NYSE,2023-01-16 18:00:00,0.0028694405,2.9 - Hold,,0.04
Peoples Bancorp of North Caroli,PEBK,NasdaqGM,2023-03-14 19:00:00,0.022374146,,11.452297,0.72
Peoples Bancorp Inc.,PEBO,NasdaqGS,2023-02-20 18:00:00,0.056737587,2.8 - Hold,7.6685243,1.52
"Phillips Edison & Company, Inc.",PECO,NasdaqGS,2023-04-30 19:00:00,0.034842208,2.4 - Buy,74.85366,1.093
Public Service Enterprise Group,PEG,NYSE,2023-03-30 19:00:00,0.036847495,2.3 - Buy,28.728157,2.16
Pegasystems Inc.,PEGA,NasdaqGS,2023-01-16 18:00:00,0.0025901143,2.7 - Hold,,0.12
"Pepsico, Inc.",PEP,NasdaqGS,2023-03-30 19:00:00,0.025618525,2.5 - Buy,26.989296,4.525
"PetMed Express, Inc.",PETS,NasdaqGS,2023-02-26 18:00:00,0.067834936,2.7 - Hold,32.67857,1.2
Preferred Bank,PFBC,NasdaqGS,2023-01-19 18:00:00,0.030898405,2.0 - Buy,7.918814,1.84
Premier Financial Corp.,PFC,NasdaqGS,2023-02-16 18:00:00,0.055197794,2.5 - Buy,7.82807,1.2
"Pfizer, Inc.",PFE,NYSE,2023-03-02 18:00:00,0.039721947,2.5 - Buy,7.3134055,1.6
Principal Financial Group Inc,PFG,NasdaqGS,2023-03-30 19:00:00,0.036734108,3.5 - Hold,4.0513678,2.56
"Prudential Financial, Inc. 4.12",PFH,NYSE,2023-02-28 18:00:00,,,,
"P & F Industries, Inc.",PFIN,NasdaqGM,2022-11-29 18:00:00,0.0,,,0.0
Peoples Financial Services Corp,PFIS,NasdaqGS,2023-03-14 19:00:00,0.035095513,3.0 - Hold,8.73823,1.58
PennantPark Floating Rate Capit,PFLT,NYSE,2022-03-31 19:00:00,0.11422846,2.7 - Hold,,1.14
"Provident Financial Services, I",PFS,NYSE,2023-02-23 18:00:00,0.046399225,2.7 - Hold,8.78903,0.96
"PennyMac Financial Services, In",PFSI,NYSE,2023-02-23 18:00:00,0.014184397,2.1 - Buy,6.82,0.8
"PFSweb, Inc.",PFSW,NasdaqCM,2022-12-14 18:00:00,0.0,2.0 - Buy,,0.0
PhenixFIN Corporation,PFX,NasdaqGM,2022-07-12 19:00:00,0.0,3.0 - Hold,,0.0
PhenixFIN Corporation  - 5.25% ,PFXNZ,NasdaqGM,2023-10-31 19:00:00,,,,
Procter & Gamble Company (The),PG,NYSE,2023-02-14 18:00:00,0.025453007,2.3 - Buy,24.678757,3.61
Peapack-Gladstone Financial Cor,PGC,NasdaqGS,2023-02-22 18:00:00,0.006123699,1.7 - Buy,8.3725,0.2
Progressive Corporation (The),PGR,NYSE,2023-04-13 19:00:00,0.0029616468,2.7 - Hold,127.56249,0.4
"Paramount Group, Inc.",PGRE,NYSE,2023-01-12 18:00:00,0.06609808,3.1 - Hold,,0.31
Parker-Hannifin Corporation,PH,NYSE,2023-03-02 18:00:00,0.016010717,2.2 - Buy,34.543453,5.02
Koninklijke Philips N.V. NY Reg,PHG,NYSE,2022-06-07 19:00:00,0.053091817,3.0 - Hold,,0.85
PLDT Inc. Sponsored,PHI,NYSE,2022-09-19 19:00:00,3.827957,1.0 - Strong Buy,7.910959,89.0
"PulteGroup, Inc.",PHM,NYSE,2023-04-03 19:00:00,0.010984988,2.2 - Buy,5.1198535,0.6
PHX Minerals Inc.,PHX,NYSE,2023-03-02 18:00:00,0.030864198,1.7 - Buy,4.574074,0.075
Polaris Inc.,PII,NYSE,2023-03-14 19:00:00,0.023831688,2.7 - Hold,11.243048,2.56
"Premier, Inc.",PINC,NasdaqGS,2023-03-14 19:00:00,0.026089722,2.5 - Buy,22.020689,0.82
"Alpine Income Property Trust, I",PINE,NYSE,2023-03-30 19:00:00,0.067786075,1.6 - Buy,7.5887847,1.09
